Experiment Type,Epoch,Train Accuracy,Train Loss,Valid Accuracy,Valid Loss
Resnet34 Self-Supervise Rotation Model,70,77.36,0.7653274523937489,77.27,0.76409394
Resnet34 Self-Supervise Rotation Model,71,77.312,0.7681791043037649,77.46,0.76530766
Resnet34 Self-Supervise Rotation Model,72,77.198,0.7676520917726599,77.8,0.7608059
Resnet34 Self-Supervise Rotation Model,73,77.124,0.7688945057751883,77.29,0.7688857
Resnet34 Self-Supervise Rotation Model,74,77.19,0.7670069818606462,77.66,0.7607974
Resnet34 Self-Supervise Rotation Model,75,77.192,0.7686319386257845,77.18,0.7685553
Resnet34 Self-Supervise Rotation Model,76,77.188,0.7681680091506685,76.93,0.7684787
Resnet34 Self-Supervise Rotation Model,77,77.228,0.7663011892372386,77.2,0.76771104
Resnet34 Self-Supervise Rotation Model,78,77.3,0.7659906014761961,77.68,0.7620421
Resnet34 Self-Supervise Rotation Model,79,77.276,0.7691913957486067,77.51,0.76472384
Resnet34 Self-Supervise Rotation Model,80,77.242,0.7661182906316675,77.84,0.7577047
Resnet50 Self-Supervise Rotation Model,1,34.398,1.667582072565318,42.94,1.2683173
Resnet50 Self-Supervise Rotation Model,2,45.396,1.2653348958095931,49.48,1.2151669
Resnet50 Self-Supervise Rotation Model,3,49.902,1.187965972344284,54.04,1.1448727
Resnet50 Self-Supervise Rotation Model,4,53.49,1.1465083613724965,56.69,1.1117221
Resnet50 Self-Supervise Rotation Model,5,55.33,1.1177370947645144,57.65,1.0802046
Resnet50 Self-Supervise Rotation Model,6,57.302,1.0911726195489049,58.92,1.0668229
Resnet50 Self-Supervise Rotation Model,7,58.57,1.0697167607219629,60.43,1.0367599
Resnet50 Self-Supervise Rotation Model,8,59.816,1.0501795462940051,59.74,1.0540376
Resnet50 Self-Supervise Rotation Model,9,61.09,1.032089915269476,61.22,1.0384029
Resnet50 Self-Supervise Rotation Model,10,61.814,1.0183837596717698,62.16,1.0273737
Resnet50 Self-Supervise Rotation Model,11,62.962,1.0017711802211868,64.41,0.98588383
Resnet50 Self-Supervise Rotation Model,12,63.586,0.9980332592259282,65.6,0.9673379
Resnet50 Self-Supervise Rotation Model,13,64.358,0.9814760192580844,65.07,0.9616545
Resnet50 Self-Supervise Rotation Model,14,65.184,0.9688997721428152,66.42,0.95475674
Resnet50 Self-Supervise Rotation Model,15,65.816,0.9572068882720244,65.31,0.966077
Resnet50 Self-Supervise Rotation Model,16,69.176,0.9020075666934938,70.82,0.87650317
Resnet50 Self-Supervise Rotation Model,17,70.556,0.8802933354511895,71.62,0.8574862
Resnet50 Self-Supervise Rotation Model,18,71.02,0.8718473138406758,71.64,0.86341286
Resnet50 Self-Supervise Rotation Model,19,71.384,0.8648784895382269,72.58,0.8423878
Resnet50 Self-Supervise Rotation Model,20,71.926,0.8541264835830844,72.57,0.8416094
Resnet50 Self-Supervise Rotation Model,21,72.322,0.8501689534662934,73.01,0.8392867
Resnet50 Self-Supervise Rotation Model,22,72.512,0.8444219996862095,73.71,0.8268819
Resnet50 Self-Supervise Rotation Model,23,73.276,0.835325720060207,73.89,0.81869113
Resnet50 Self-Supervise Rotation Model,24,73.618,0.8302551857040971,73.94,0.81769294
Resnet50 Self-Supervise Rotation Model,25,73.82,0.8280944708363175,74.62,0.80997354
Resnet50 Self-Supervise Rotation Model,26,74.118,0.8197901819063269,74.82,0.8103479
Resnet50 Self-Supervise Rotation Model,27,74.696,0.8147608066153953,75.16,0.80308676
Resnet50 Self-Supervise Rotation Model,28,74.846,0.8086426709314136,75.49,0.7914997
Resnet50 Self-Supervise Rotation Model,29,75.018,0.8028907295688034,75.84,0.7897924
Resnet50 Self-Supervise Rotation Model,30,75.31,0.7999449267106897,76.01,0.78312004
Resnet50 Self-Supervise Rotation Model,31,76.622,0.7779175591895647,77.34,0.76372313
Resnet50 Self-Supervise Rotation Model,32,76.966,0.7721382220992652,77.08,0.76032937
Resnet50 Self-Supervise Rotation Model,33,77.178,0.7663230325864709,77.19,0.7642456
Resnet50 Self-Supervise Rotation Model,34,77.21,0.765217761401935,77.66,0.7581906
Resnet50 Self-Supervise Rotation Model,35,77.448,0.7633213118823898,78.0,0.75176966
Resnet50 Self-Supervise Rotation Model,36,77.576,0.7631671722892606,77.71,0.7533631
Resnet50 Self-Supervise Rotation Model,37,77.442,0.7619858684442232,77.97,0.75152266
Resnet50 Self-Supervise Rotation Model,38,77.596,0.7585611582717018,77.79,0.7555568
Resnet50 Self-Supervise Rotation Model,39,77.696,0.7602286264109794,78.03,0.7488451
Resnet50 Self-Supervise Rotation Model,40,77.96,0.7547850729254506,77.97,0.7529658
Resnet50 Self-Supervise Rotation Model,41,77.894,0.7551506978776449,78.32,0.7506386
Resnet50 Self-Supervise Rotation Model,42,78.314,0.7518791281963553,78.34,0.7485494
Resnet50 Self-Supervise Rotation Model,43,77.936,0.7536427209444363,78.45,0.74491674
Resnet50 Self-Supervise Rotation Model,44,78.058,0.7540289477619064,77.9,0.7505527
Resnet50 Self-Supervise Rotation Model,45,78.234,0.7514681668232774,78.16,0.7536424
Resnet50 Self-Supervise Rotation Model,46,78.086,0.7507533912768449,78.27,0.74661654
Resnet50 Self-Supervise Rotation Model,47,78.36,0.751575422256499,78.04,0.745826
Resnet50 Self-Supervise Rotation Model,48,78.392,0.7486502261417906,78.75,0.7445753
Resnet50 Self-Supervise Rotation Model,49,78.516,0.7475513660389445,78.41,0.7433632
Resnet50 Self-Supervise Rotation Model,50,78.194,0.7511180268834009,78.09,0.7489318
Resnet50 Self-Supervise Rotation Model,51,78.258,0.7478797862596829,78.27,0.7464455
Resnet50 Self-Supervise Rotation Model,52,78.432,0.7487379280502534,78.19,0.7458192
Resnet50 Self-Supervise Rotation Model,53,78.24,0.7496742699152369,78.11,0.74674886
Resnet50 Self-Supervise Rotation Model,54,78.216,0.7492322273876356,77.91,0.75076336
Resnet50 Self-Supervise Rotation Model,55,78.448,0.7462283642700566,78.23,0.745278
Resnet50 Self-Supervise Rotation Model,56,78.492,0.7454167407796816,78.31,0.74487424
Resnet50 Self-Supervise Rotation Model,57,78.192,0.7487210099349546,78.43,0.7454764
Resnet50 Self-Supervise Rotation Model,58,78.154,0.7486054828709654,78.46,0.74286896
Resnet50 Self-Supervise Rotation Model,59,78.568,0.7471249053240432,78.18,0.7439124
Resnet50 Self-Supervise Rotation Model,60,78.504,0.7463683745135432,78.17,0.748179
Resnet50 Self-Supervise Rotation Model,61,78.494,0.7486059891293421,78.14,0.74931186
Resnet50 Self-Supervise Rotation Model,62,78.632,0.7440614419824937,78.65,0.74364245
Resnet50 Self-Supervise Rotation Model,63,78.328,0.7487232803993518,78.08,0.7459372
Resnet50 Self-Supervise Rotation Model,64,78.298,0.7477032104721459,78.49,0.7438379
Resnet50 Self-Supervise Rotation Model,65,78.298,0.7491484095373422,78.5,0.7443304
Resnet50 Self-Supervise Rotation Model,66,78.588,0.7463456137710825,78.8,0.74029297
Resnet50 Self-Supervise Rotation Model,67,78.492,0.7470603292555456,78.58,0.7411152
Resnet50 Self-Supervise Rotation Model,68,78.628,0.7447871146604533,78.48,0.74354833
Resnet50 Self-Supervise Rotation Model,69,78.492,0.7461172680720649,78.41,0.7428198
Resnet50 Self-Supervise Rotation Model,70,78.572,0.7454595189265278,78.69,0.73987657
Resnet50 Self-Supervise Rotation Model,71,78.55,0.7431075295523915,78.43,0.74661905
Resnet50 Self-Supervise Rotation Model,72,78.512,0.7463939363694252,78.55,0.7403838
Resnet50 Self-Supervise Rotation Model,73,78.232,0.7479453900890887,78.61,0.7412317
Resnet50 Self-Supervise Rotation Model,74,78.374,0.7473969073856578,78.52,0.7449588
Resnet50 Self-Supervise Rotation Model,75,78.568,0.7475305595971129,78.33,0.7459469
Resnet50 Self-Supervise Rotation Model,76,78.494,0.7453810476586032,78.25,0.74320304
Resnet50 Self-Supervise Rotation Model,77,78.642,0.7421211754269612,78.07,0.74603194
Resnet50 Self-Supervise Rotation Model,78,78.398,0.7479536841287637,78.05,0.7456936
Resnet50 Self-Supervise Rotation Model,79,78.514,0.7461719058663644,78.71,0.73895824
Resnet50 Self-Supervise Rotation Model,80,78.45,0.7475619340491721,78.33,0.7441191
Resnet34 Fine-tuning Pre-trained Model,1,35.7,1.8623352980674688,43.08,1.7530003
Resnet34 Fine-tuning Pre-trained Model,2,42.176,1.7304728579948017,43.93,1.7094817
Resnet34 Fine-tuning Pre-trained Model,3,44.124,1.692969390803286,45.64,1.6587301
Resnet34 Fine-tuning Pre-trained Model,4,45.428,1.6691332595122743,46.59,1.646521
Resnet34 Fine-tuning Pre-trained Model,5,45.984,1.6539548851949784,47.78,1.6238515
Resnet34 Fine-tuning Pre-trained Model,6,46.756,1.6437552667334867,47.41,1.6372991
Resnet34 Fine-tuning Pre-trained Model,7,47.1,1.6365455215239464,49.07,1.5994425
Resnet34 Fine-tuning Pre-trained Model,8,47.496,1.6268920029520684,47.52,1.6422687
Resnet34 Fine-tuning Pre-trained Model,9,47.898,1.617528982174671,48.53,1.6257795
Resnet34 Fine-tuning Pre-trained Model,10,48.274,1.6141707266078276,50.11,1.5751007
Resnet34 Fine-tuning Pre-trained Model,11,50.548,1.566739099409879,51.86,1.5390298
Resnet34 Fine-tuning Pre-trained Model,12,50.556,1.5610845991412696,51.3,1.5482405
Resnet34 Fine-tuning Pre-trained Model,13,51.03,1.5551307655661308,51.64,1.5391375
Resnet34 Fine-tuning Pre-trained Model,14,51.312,1.5496492367571273,52.14,1.5264989
Resnet34 Fine-tuning Pre-trained Model,15,51.336,1.5494952204892092,52.06,1.5308777
Resnet34 Fine-tuning Pre-trained Model,16,51.41,1.5482708596817367,52.27,1.5287911
Resnet34 Fine-tuning Pre-trained Model,17,51.378,1.5484738859069316,52.3,1.522209
Resnet34 Fine-tuning Pre-trained Model,18,51.67,1.542316318777821,52.39,1.5230659
Resnet34 Fine-tuning Pre-trained Model,19,51.692,1.541333357391455,52.41,1.5236429
Resnet34 Fine-tuning Pre-trained Model,20,52.014,1.5392219480651117,52.59,1.5262483
Resnet34 Fine-tuning Pre-trained Model,21,51.666,1.5380253285703147,52.96,1.5121684
Resnet34 Fine-tuning Pre-trained Model,22,51.846,1.533671919342197,52.88,1.512669
Resnet34 Fine-tuning Pre-trained Model,23,51.858,1.534107393620874,52.9,1.513422
Resnet34 Fine-tuning Pre-trained Model,24,52.006,1.5295574448602585,52.74,1.5131638
Resnet34 Fine-tuning Pre-trained Model,25,52.054,1.532424611508694,52.62,1.5133847
Resnet34 Fine-tuning Pre-trained Model,26,52.056,1.5310101832270318,52.77,1.5103858
Resnet34 Fine-tuning Pre-trained Model,27,52.094,1.5306800600817747,52.71,1.5116254
Resnet34 Fine-tuning Pre-trained Model,28,51.968,1.5314346039691544,52.75,1.5118365
Resnet34 Fine-tuning Pre-trained Model,29,52.068,1.5340249989648609,52.84,1.5113599
Resnet34 Fine-tuning Pre-trained Model,30,51.84,1.52935521956295,53.0,1.5109679
Resnet34 Fine-tuning Pre-trained Model,31,52.164,1.5307182966900603,52.98,1.5113527
Resnet34 Fine-tuning Pre-trained Model,32,52.0,1.5312274477975754,52.92,1.5107192
Resnet34 Fine-tuning Pre-trained Model,33,52.236,1.5295696956727205,52.56,1.5148468
Resnet34 Fine-tuning Pre-trained Model,34,52.1,1.527845706171392,52.8,1.5122614
Resnet34 Fine-tuning Pre-trained Model,35,52.252,1.526531614001145,52.92,1.5108895
Resnet34 Fine-tuning Pre-trained Model,36,52.272,1.5289363955597743,52.67,1.5116258
Resnet34 Fine-tuning Pre-trained Model,37,52.16,1.529819560782684,52.84,1.5130528
Resnet34 Fine-tuning Pre-trained Model,38,52.32,1.5259254868987882,52.85,1.5120829
Resnet34 Fine-tuning Pre-trained Model,39,52.206,1.5284263124246429,52.64,1.5133617
Resnet34 Fine-tuning Pre-trained Model,40,52.108,1.5277060447141642,52.98,1.509402
Resnet34 Fine-tuning Pre-trained Model,41,52.106,1.5272727881551094,52.9,1.5086193
Resnet34 Fine-tuning Pre-trained Model,42,52.154,1.5277329168051406,52.67,1.5133243
Resnet34 Fine-tuning Pre-trained Model,43,52.392,1.5268595996110337,52.82,1.5111357
Resnet34 Fine-tuning Pre-trained Model,44,52.31,1.5293955531571528,52.91,1.5102427
Resnet34 Fine-tuning Pre-trained Model,45,52.314,1.527022331876828,52.44,1.5141181
Resnet34 Fine-tuning Pre-trained Model,46,52.164,1.529201623728818,52.84,1.507095
Resnet34 Fine-tuning Pre-trained Model,47,52.186,1.5291243700115271,52.87,1.5112085
Resnet34 Fine-tuning Pre-trained Model,48,52.402,1.5280100655982565,52.74,1.512605
Resnet34 Fine-tuning Pre-trained Model,49,52.146,1.52748184069953,52.9,1.508069
Resnet34 Fine-tuning Pre-trained Model,50,52.204,1.526446265027956,52.67,1.5131149
Resnet34 Fine-tuning Pre-trained Model,51,52.162,1.5310271383856264,52.93,1.5098766
Resnet34 Fine-tuning Pre-trained Model,52,51.95,1.528679453198562,52.62,1.5123168
Resnet34 Fine-tuning Pre-trained Model,53,52.172,1.527432481955994,52.76,1.5112057
Resnet34 Fine-tuning Pre-trained Model,54,52.244,1.5277363958261203,52.77,1.5115547
Resnet34 Fine-tuning Pre-trained Model,55,52.344,1.5244906860239364,52.64,1.5131677
Resnet34 Fine-tuning Pre-trained Model,56,52.236,1.526515160070356,52.9,1.512653
Resnet34 Fine-tuning Pre-trained Model,57,52.37,1.527966518841131,52.73,1.515317
Resnet34 Fine-tuning Pre-trained Model,58,52.254,1.5283402052072004,52.79,1.5131735
Resnet34 Fine-tuning Pre-trained Model,59,52.254,1.527700019614471,52.95,1.5128291
Resnet34 Fine-tuning Pre-trained Model,60,52.392,1.5278718843484471,52.82,1.5113704
Resnet34 Fine-tuning Pre-trained Model,61,51.994,1.5312092978021372,52.81,1.5125328
Resnet34 Fine-tuning Pre-trained Model,62,52.154,1.5300780443279334,52.63,1.5133432
Resnet34 Fine-tuning Pre-trained Model,63,52.098,1.5289323104312047,52.95,1.5103962
Resnet34 Fine-tuning Pre-trained Model,64,52.344,1.528831526446525,52.61,1.514148
Resnet34 Fine-tuning Pre-trained Model,65,52.304,1.5266704940430038,52.72,1.5112317
Resnet34 Fine-tuning Pre-trained Model,66,52.042,1.5309655233417323,52.77,1.5132965
Resnet34 Fine-tuning Pre-trained Model,67,52.22,1.530321455672574,52.86,1.5087134
Resnet34 Fine-tuning Pre-trained Model,68,51.872,1.5312072276459323,52.62,1.5142018
Resnet34 Fine-tuning Pre-trained Model,69,52.174,1.5283381874908877,52.73,1.5116705
Resnet34 Fine-tuning Pre-trained Model,70,52.19,1.5295993589684176,52.89,1.5136098
Resnet34 Fine-tuning Pre-trained Model,71,52.088,1.5297999720439277,52.78,1.5125805
Resnet34 Fine-tuning Pre-trained Model,72,52.04,1.5323547262060062,52.9,1.5121293
Resnet34 Fine-tuning Pre-trained Model,73,52.094,1.5310966843534308,52.99,1.5117373
Resnet34 Fine-tuning Pre-trained Model,74,52.166,1.5290418912077803,52.8,1.5111936
Resnet34 Fine-tuning Pre-trained Model,75,52.206,1.5280860506969949,52.84,1.508999
Resnet34 Fine-tuning Pre-trained Model,76,52.22,1.5288136990174004,53.03,1.509954
Resnet34 Fine-tuning Pre-trained Model,77,52.518,1.5262971906101002,52.8,1.5101076
Resnet34 Fine-tuning Pre-trained Model,78,52.06,1.5281941171192452,52.8,1.5113312
Resnet34 Fine-tuning Pre-trained Model,79,52.278,1.53085259982692,52.78,1.5133654
Resnet34 Fine-tuning Pre-trained Model,80,52.034,1.5296131387695937,52.9,1.5126475
Resnet50 Fine-tuning Pre-trained Model,1,37.288,1.8441113712232744,42.79,1.8030565
Resnet50 Fine-tuning Pre-trained Model,2,45.0,1.682981324317815,48.8,1.6199743
Resnet50 Fine-tuning Pre-trained Model,3,46.99,1.645027476198533,49.88,1.6051524
Resnet50 Fine-tuning Pre-trained Model,4,47.926,1.6237473524439976,50.22,1.5661213
Resnet50 Fine-tuning Pre-trained Model,5,49.332,1.5971110470764471,50.99,1.5567327
Resnet50 Fine-tuning Pre-trained Model,6,49.862,1.5853262377516997,51.0,1.5594413
Resnet50 Fine-tuning Pre-trained Model,7,50.34,1.5690818214050644,50.14,1.5930011
Resnet50 Fine-tuning Pre-trained Model,8,51.282,1.5556067835034617,51.98,1.5635586
Resnet50 Fine-tuning Pre-trained Model,9,51.794,1.5492364963911989,53.33,1.5124502
Resnet50 Fine-tuning Pre-trained Model,10,51.73,1.5398257351897258,53.59,1.5183766
Resnet50 Fine-tuning Pre-trained Model,11,54.46,1.482396944709446,55.74,1.4615295
Resnet50 Fine-tuning Pre-trained Model,12,54.94,1.475372901962846,56.62,1.4501662
Resnet50 Fine-tuning Pre-trained Model,13,55.55,1.463804240726754,56.54,1.4446758
Resnet50 Fine-tuning Pre-trained Model,14,55.476,1.461203626354637,56.59,1.4448439
Resnet50 Fine-tuning Pre-trained Model,15,55.756,1.4549405074790311,57.12,1.4388605
Resnet50 Fine-tuning Pre-trained Model,16,55.93,1.4534723569669992,57.09,1.4346509
Resnet50 Fine-tuning Pre-trained Model,17,56.036,1.4492335953675877,57.15,1.4305736
Resnet50 Fine-tuning Pre-trained Model,18,56.236,1.4493076026896992,57.24,1.4336447
Resnet50 Fine-tuning Pre-trained Model,19,56.162,1.447587365384602,57.03,1.4389298
Resnet50 Fine-tuning Pre-trained Model,20,56.196,1.4436547033622136,57.37,1.4304078
Resnet50 Fine-tuning Pre-trained Model,21,56.7,1.435838364884067,57.33,1.4224563
Resnet50 Fine-tuning Pre-trained Model,22,56.67,1.4333198244309486,57.38,1.4196349
Resnet50 Fine-tuning Pre-trained Model,23,56.964,1.4343084999362523,57.42,1.426802
Resnet50 Fine-tuning Pre-trained Model,24,56.986,1.430486988228605,57.47,1.4241655
Resnet50 Fine-tuning Pre-trained Model,25,56.828,1.4325464713908826,57.43,1.4208659
Resnet50 Fine-tuning Pre-trained Model,26,56.878,1.4301301841540714,57.6,1.4245548
Resnet50 Fine-tuning Pre-trained Model,27,56.784,1.4334789356002418,57.67,1.4254867
Resnet50 Fine-tuning Pre-trained Model,28,56.93,1.4312297797873808,57.62,1.4153374
Resnet50 Fine-tuning Pre-trained Model,29,56.918,1.432435961025755,57.54,1.4205997
Resnet50 Fine-tuning Pre-trained Model,30,57.068,1.42882410126269,57.79,1.4293776
Resnet50 Fine-tuning Pre-trained Model,31,57.092,1.4324579351698346,57.96,1.4210701
Resnet50 Fine-tuning Pre-trained Model,32,57.218,1.4277302987130402,57.67,1.4220663
Resnet50 Fine-tuning Pre-trained Model,33,56.926,1.4285533650756796,57.58,1.4211384
Resnet50 Fine-tuning Pre-trained Model,34,56.8,1.4326489865017669,57.82,1.4251175
Resnet50 Fine-tuning Pre-trained Model,35,57.194,1.4271879397389833,57.73,1.4158461
Resnet50 Fine-tuning Pre-trained Model,36,56.916,1.429029462587498,57.34,1.4472042
Resnet50 Fine-tuning Pre-trained Model,37,56.924,1.4310889777625004,57.39,1.4455816
Resnet50 Fine-tuning Pre-trained Model,38,57.276,1.427043239173987,57.61,1.4252443
Resnet50 Fine-tuning Pre-trained Model,39,57.078,1.430687672036993,57.72,1.414808
Resnet50 Fine-tuning Pre-trained Model,40,56.75,1.4287791267380383,57.72,1.4137341
Resnet50 Fine-tuning Pre-trained Model,41,57.036,1.428150180355667,57.83,1.4242755
Resnet50 Fine-tuning Pre-trained Model,42,56.886,1.4293005317068466,57.88,1.423361
Resnet50 Fine-tuning Pre-trained Model,43,56.762,1.43133090280206,57.67,1.4312257
Resnet50 Fine-tuning Pre-trained Model,44,57.2,1.4281689715202508,57.94,1.4166288
Resnet50 Fine-tuning Pre-trained Model,45,57.044,1.4297217834940956,57.75,1.4133444
Resnet50 Fine-tuning Pre-trained Model,46,57.02,1.431661912547353,57.78,1.4207432
Resnet50 Fine-tuning Pre-trained Model,47,57.132,1.4262156824931465,57.61,1.4132713
Resnet50 Fine-tuning Pre-trained Model,48,57.098,1.4293300901227597,57.64,1.4222252
Resnet50 Fine-tuning Pre-trained Model,49,57.058,1.4279839483368428,57.73,1.4128202
Resnet50 Fine-tuning Pre-trained Model,50,57.156,1.4291020491543938,57.73,1.4146099
Resnet50 Fine-tuning Pre-trained Model,51,57.03,1.431013039615758,57.65,1.4211103
Resnet50 Fine-tuning Pre-trained Model,52,57.204,1.4273092728441634,57.8,1.4286203
Resnet50 Fine-tuning Pre-trained Model,53,57.048,1.4265510627375844,57.88,1.4222881
Resnet50 Fine-tuning Pre-trained Model,54,57.174,1.429832977712002,57.85,1.415008
Resnet50 Fine-tuning Pre-trained Model,55,57.232,1.428113684020079,57.73,1.4186558
Resnet50 Fine-tuning Pre-trained Model,56,57.174,1.4246790180425817,57.78,1.4212208
Resnet50 Fine-tuning Pre-trained Model,57,57.414,1.4297653890936577,57.76,1.4182789
Resnet50 Fine-tuning Pre-trained Model,58,56.816,1.4302861748449027,57.63,1.4200271
Resnet50 Fine-tuning Pre-trained Model,59,56.654,1.4311582414085602,57.7,1.4194831
Resnet50 Fine-tuning Pre-trained Model,60,57.038,1.4307682907489865,57.7,1.4182931
Resnet50 Fine-tuning Pre-trained Model,61,57.18,1.4266028346308053,57.56,1.4357731
Resnet50 Fine-tuning Pre-trained Model,62,57.148,1.4258398573721769,57.65,1.4200038
Resnet50 Fine-tuning Pre-trained Model,63,57.058,1.4293478318797352,57.66,1.4261159
Resnet50 Fine-tuning Pre-trained Model,64,56.998,1.4309137617535603,57.79,1.4148121
