Experiment Type,Epoch,Train Accuracy,Train Loss,Valid Accuracy,Valid Loss
Resnet34 Self-Supervise Rotation Model,34,58.284929770831134,0.9154155781945666,38.62420382165605,1.5349967
Resnet34 Self-Supervise Rotation Model,35,58.46446298447566,0.9118982058119128,40.48407643312102,1.4460962
Resnet34 Self-Supervise Rotation Model,36,57.76745168444398,0.9128232454327312,51.0828025477707,1.1691109
Resnet34 Self-Supervise Rotation Model,37,58.0948357799134,0.9133786549036568,51.388535031847134,1.2521449
Resnet34 Self-Supervise Rotation Model,38,58.43278065265604,0.9081831671096184,53.910828025477706,1.0762807
Resnet34 Self-Supervise Rotation Model,39,57.90474178899567,0.9146314511025274,51.0828025477707,1.1992037
Resnet34 Self-Supervise Rotation Model,40,58.63343542084697,0.903879340738058,43.00636942675159,1.4085851
Resnet34 Self-Supervise Rotation Model,41,59.00306262540923,0.9038317111899724,52.89171974522293,1.261541
Resnet34 Self-Supervise Rotation Model,42,58.284929770831134,0.9061897547059768,52.12738853503185,1.2861087
Resnet34 Self-Supervise Rotation Model,43,57.58791847079945,0.9110413366878356,41.5031847133758,1.4137717
Resnet34 Self-Supervise Rotation Model,44,57.83081634808322,0.9060381626760636,53.35031847133758,1.2423996
Resnet34 Self-Supervise Rotation Model,45,58.32717287992397,0.9078991591326288,53.04458598726114,1.2864969
Resnet34 Self-Supervise Rotation Model,46,58.59119231175414,0.9097791476225532,50.90445859872612,1.3127306
Resnet34 Self-Supervise Rotation Model,47,58.791847079945086,0.9044466801994556,53.17197452229299,1.2600797
Resnet34 Self-Supervise Rotation Model,48,58.622874643573766,0.9082748138824024,52.07643312101911,1.2862048
Resnet34 Self-Supervise Rotation Model,49,58.65455697539339,0.9102254292449437,52.94267515923567,1.3346102
Resnet34 Self-Supervise Rotation Model,50,58.59119231175414,0.9100023686281732,42.77707006369427,1.3884884
Resnet50 Self-Supervise Rotation Model,1,40.3210476291055,1.3065618638049912,43.6687898089172,3.9739845
Resnet50 Self-Supervise Rotation Model,2,44.73545252930616,1.139228024092075,46.29299363057325,1.4945227
Resnet50 Self-Supervise Rotation Model,3,45.87601647481255,1.1060576206324877,44.99363057324841,1.6638156
Resnet50 Self-Supervise Rotation Model,4,45.22124828387369,1.099497041992239,48.12738853503185,1.2222382
Resnet50 Self-Supervise Rotation Model,5,49.47724152497624,1.0756309785552929,50.19108280254777,1.220153
Resnet50 Self-Supervise Rotation Model,6,51.82173407962826,1.063731552479235,31.643312101910823,1.7986854
Resnet50 Self-Supervise Rotation Model,7,51.43098532051959,1.044810030307319,52.63694267515923,1.1498543
Resnet50 Self-Supervise Rotation Model,8,52.318090611469,1.0354831960757036,56.07643312101911,0.95485336
Resnet50 Self-Supervise Rotation Model,9,52.846129475129366,1.039379305030043,55.82165605095541,1.1379578
Resnet50 Self-Supervise Rotation Model,10,52.04351040236561,1.0356899688171377,52.53503184713376,1.0445973
Resnet50 Self-Supervise Rotation Model,11,52.951737247861445,1.0253617532954022,56.10191082802548,1.0390908
Resnet50 Self-Supervise Rotation Model,12,53.33192522969691,1.0171603637974005,54.87898089171974,1.0799189
Resnet50 Self-Supervise Rotation Model,13,52.782764811490125,1.0123838113771904,53.93630573248408,1.2874584
Resnet50 Self-Supervise Rotation Model,14,53.26856056605766,1.0072776859475148,55.94904458598726,1.1639028
Resnet50 Self-Supervise Rotation Model,15,53.6065054388003,1.0073782809682794,55.51592356687898,1.0947039
Resnet50 Self-Supervise Rotation Model,16,54.29295596155877,0.9766404917715368,56.30573248407644,1.0895255
Resnet50 Self-Supervise Rotation Model,17,55.18006125250818,0.9667021415724948,57.52866242038217,0.99857044
Resnet50 Self-Supervise Rotation Model,18,54.86323793431197,0.9580805935972446,59.15923566878981,0.94082904
Resnet50 Self-Supervise Rotation Model,19,54.398563734290846,0.9643523287330124,57.42675159235669,1.0220472
Resnet50 Self-Supervise Rotation Model,20,55.85595099799345,0.9508951645646546,52.5859872611465,1.0705823
Resnet50 Self-Supervise Rotation Model,21,55.2011828070546,0.9612729508127716,37.17197452229299,1.362887
Resnet50 Self-Supervise Rotation Model,22,54.53585383884254,0.9551664557610008,54.06369426751592,0.99909145
Resnet50 Self-Supervise Rotation Model,23,55.76090400253459,0.9418995194137096,58.21656050955414,0.98708314
Resnet50 Self-Supervise Rotation Model,24,56.193895870736085,0.9392284086427172,35.23566878980892,1.4575487
Resnet50 Self-Supervise Rotation Model,25,57.07044038441229,0.9378980941869116,57.197452229299365,0.9890862
Resnet50 Self-Supervise Rotation Model,26,56.75361706621607,0.9355396072606784,58.62420382165605,0.957252
Resnet50 Self-Supervise Rotation Model,27,57.47174992079417,0.9399620225099292,58.98089171974522,0.9426702
Resnet50 Self-Supervise Rotation Model,28,56.48959763438589,0.9401708969191924,59.23566878980892,1.0079895
Resnet50 Self-Supervise Rotation Model,29,56.70081317985004,0.935750914787924,60.43312101910828,0.97001857
Resnet50 Self-Supervise Rotation Model,30,58.16876122082585,0.932873951120151,59.87261146496815,0.9322638
Resnet50 Self-Supervise Rotation Model,31,57.86249867990284,0.9197539401215477,59.46496815286624,0.97691804
Resnet50 Self-Supervise Rotation Model,32,57.87305945717605,0.9260519492263728,60.02547770700637,0.9698102
Resnet50 Self-Supervise Rotation Model,33,58.284929770831134,0.9231563431991112,58.90445859872612,0.96207154
Resnet50 Self-Supervise Rotation Model,34,57.10212271623192,0.9300598325962957,59.31210191082803,0.9901469
Resnet50 Self-Supervise Rotation Model,35,58.15820044355264,0.9209163351034796,60.10191082802548,0.9629281
Resnet50 Self-Supervise Rotation Model,36,57.61960080261908,0.9230380981556467,60.86624203821656,0.9593538
Resnet50 Self-Supervise Rotation Model,37,58.9608195163164,0.9155431223680844,57.42675159235669,0.9950353
Resnet50 Self-Supervise Rotation Model,38,58.10539655718661,0.9200948795958144,41.07006369426752,1.3323545
Resnet50 Self-Supervise Rotation Model,39,58.44334142992924,0.9211936006070794,38.11464968152866,1.402552
Resnet50 Self-Supervise Rotation Model,40,58.04203189354737,0.9187796246763822,40.07643312101911,1.3357962
Resnet50 Self-Supervise Rotation Model,41,57.7991340162636,0.9211158706126986,38.77707006369427,1.350581
Resnet50 Self-Supervise Rotation Model,42,58.41165909810962,0.9212620799001808,61.37579617834395,1.0039868
Resnet50 Self-Supervise Rotation Model,43,58.2321258844651,0.9206438906289436,59.18471337579618,0.9806225
Resnet50 Self-Supervise Rotation Model,44,59.21427817087338,0.9169192649424076,49.52866242038217,1.2172178
Resnet50 Self-Supervise Rotation Model,45,58.517266870841695,0.921527514284527,39.36305732484077,1.3537192
Resnet50 Self-Supervise Rotation Model,46,56.96483261168022,0.9272055862521804,61.70700636942675,0.96877015
Resnet50 Self-Supervise Rotation Model,47,58.21100432991868,0.9156661386022696,61.5796178343949,0.9376017
Resnet50 Self-Supervise Rotation Model,48,58.71792163903263,0.9203396319738916,60.96815286624204,0.9601629
Resnet50 Self-Supervise Rotation Model,49,58.10539655718661,0.9213906944402166,53.681528662420384,1.1756557
Resnet50 Self-Supervise Rotation Model,50,58.21100432991868,0.91960914533686,63.21019108280255,0.9635273
Resnet18 Fine-tuning Pre-trained Model,1,41.59890167916359,1.8304724002609385,50.318471337579616,1.6524496
Resnet18 Fine-tuning Pre-trained Model,2,53.22631745696484,1.5824257165596292,55.05732484076433,1.5621339
Resnet18 Fine-tuning Pre-trained Model,3,59.22483894814658,1.4682463814277906,59.796178343949045,1.4742906
Resnet18 Fine-tuning Pre-trained Model,4,61.73830393916992,1.4070877261661194,61.12101910828026,1.4346484
Resnet18 Fine-tuning Pre-trained Model,5,63.92438483472384,1.367145713217355,61.98726114649681,1.4089619
Resnet18 Fine-tuning Pre-trained Model,6,65.54018375752456,1.3224868012239803,64.0,1.3793303
Resnet18 Fine-tuning Pre-trained Model,7,67.52560988488753,1.2830518734817569,65.60509554140127,1.3586012
Resnet18 Fine-tuning Pre-trained Model,8,68.71897771675995,1.251320557215729,65.98726114649682,1.3227574
Resnet18 Fine-tuning Pre-trained Model,9,69.91234554863237,1.2328813339810114,67.26114649681529,1.3016129
Resnet18 Fine-tuning Pre-trained Model,10,71.63375224416517,1.1961347814145926,68.38216560509554,1.28844
Resnet18 Fine-tuning Pre-trained Model,11,75.28778118069489,1.1126940944106192,71.23566878980891,1.2184653
Resnet18 Fine-tuning Pre-trained Model,12,76.05871792163903,1.0906028361940705,70.85350318471338,1.2194753
Resnet18 Fine-tuning Pre-trained Model,13,77.1675995353258,1.0807978112149883,71.69426751592357,1.2058362
Resnet18 Fine-tuning Pre-trained Model,14,78.10750871264125,1.0600880460964668,71.18471337579618,1.2178118
Resnet18 Fine-tuning Pre-trained Model,15,78.05470482627521,1.0580607778518587,71.56687898089172,1.2126077
Resnet18 Fine-tuning Pre-trained Model,16,78.31872425810539,1.0497974359707252,71.89808917197452,1.199125
Resnet18 Fine-tuning Pre-trained Model,17,77.79068539444503,1.053919851981305,72.05095541401273,1.2044709
Resnet18 Fine-tuning Pre-trained Model,18,78.79395923539973,1.0409006488484305,71.10828025477707,1.2156743
Resnet18 Fine-tuning Pre-trained Model,19,79.38536276269933,1.0328487420605648,71.89808917197452,1.2028697
Resnet18 Fine-tuning Pre-trained Model,20,78.68835146266765,1.0416917336752285,70.80254777070064,1.2216089
Resnet18 Fine-tuning Pre-trained Model,21,79.94508395817932,1.0178200597497258,72.30573248407643,1.1974064
Resnet18 Fine-tuning Pre-trained Model,22,80.00844862181856,1.009583495154574,72.2547770700637,1.2020516
Resnet18 Fine-tuning Pre-trained Model,23,80.13517794909706,1.0126521934729975,71.51592356687898,1.2112949
Resnet18 Fine-tuning Pre-trained Model,24,80.13517794909706,1.010021504518148,71.13375796178345,1.2205172
Resnet18 Fine-tuning Pre-trained Model,25,79.95564473545252,1.007611777130011,71.92356687898089,1.2111727
Resnet18 Fine-tuning Pre-trained Model,26,79.74442918998838,1.0154948313091252,72.0,1.1996357
Resnet18 Fine-tuning Pre-trained Model,27,80.23022494455591,1.007604302788103,72.15286624203821,1.2008004
Resnet18 Fine-tuning Pre-trained Model,28,80.24078572182913,1.0095613506194707,72.05095541401273,1.2005206
Resnet18 Fine-tuning Pre-trained Model,29,80.87443235822157,1.0032734767206617,71.89808917197452,1.2057278
Resnet18 Fine-tuning Pre-trained Model,30,80.5048051536593,1.0047020312096622,72.22929936305732,1.2015436
Resnet18 Fine-tuning Pre-trained Model,31,80.27246805364875,1.0083742111518577,72.30573248407643,1.2030033
Resnet18 Fine-tuning Pre-trained Model,32,81.09620868095892,1.003243585796775,72.12738853503184,1.1928058
Resnet18 Fine-tuning Pre-trained Model,33,80.9377970218608,0.9988026068218656,72.3312101910828,1.1957437
Resnet18 Fine-tuning Pre-trained Model,34,80.1985426127363,1.004193499885701,71.71974522292993,1.2120144
Resnet18 Fine-tuning Pre-trained Model,35,80.13517794909706,1.004948095997443,72.45859872611464,1.1960236
Resnet18 Fine-tuning Pre-trained Model,36,80.38863660365404,1.0094732713659067,72.35668789808918,1.1954082
Resnet18 Fine-tuning Pre-trained Model,37,80.1985426127363,1.0083866974187865,72.5859872611465,1.1921172
Resnet18 Fine-tuning Pre-trained Model,38,80.62097370366459,1.0003172096771162,72.02547770700637,1.1966687
Resnet18 Fine-tuning Pre-trained Model,39,79.83947618544725,1.0126315247569535,72.12738853503184,1.202313
Resnet18 Fine-tuning Pre-trained Model,40,79.9134016263597,1.010130380053778,71.82165605095541,1.2051582
Resnet18 Fine-tuning Pre-trained Model,41,80.61041292639138,1.004158303947062,72.48407643312102,1.1955523
Resnet18 Fine-tuning Pre-trained Model,42,80.51536593093252,0.9993808353068055,72.05095541401273,1.1973642
Resnet18 Fine-tuning Pre-trained Model,43,80.81106769458232,1.0042113191574007,72.15286624203821,1.1959276
Resnet18 Fine-tuning Pre-trained Model,44,80.5048051536593,1.0091353482692629,72.2547770700637,1.2031904
Resnet18 Fine-tuning Pre-trained Model,45,80.65265603548421,1.0044220006345093,71.59235668789809,1.2125065
Resnet18 Fine-tuning Pre-trained Model,46,80.24078572182913,1.0021636618955716,71.46496815286625,1.2049102
Resnet18 Fine-tuning Pre-trained Model,47,80.88499313549477,0.9979550094419236,72.17834394904459,1.194975
Resnet18 Fine-tuning Pre-trained Model,48,80.83218924912873,0.99842765876973,71.84713375796179,1.2006736
Resnet18 Fine-tuning Pre-trained Model,49,80.40975815820045,1.0018359434765738,72.50955414012739,1.1969864
Resnet18 Fine-tuning Pre-trained Model,50,80.43087971274686,1.0125435871651045,72.3312101910828,1.2025982
Resnet34 Fine-tuning Pre-trained Model,1,31.70345337416834,2.009833025569852,38.34394904458599,1.920045
Resnet34 Fine-tuning Pre-trained Model,2,41.64114478825642,1.8289721132935703,43.64331210191083,1.8309213
Resnet34 Fine-tuning Pre-trained Model,3,45.15788362023445,1.7465364963218972,47.0828025477707,1.7731129
Resnet34 Fine-tuning Pre-trained Model,4,48.6957440067589,1.692097759730107,44.89171974522293,1.9065518
Resnet34 Fine-tuning Pre-trained Model,5,50.96631112049847,1.6471009705517743,50.70063694267516,1.67087
Resnet34 Fine-tuning Pre-trained Model,6,52.43425916147429,1.602177451792601,49.452229299363054,1.7136685
Resnet34 Fine-tuning Pre-trained Model,7,53.81772098426444,1.5693944036155134,51.77070063694268,1.6521443
Resnet34 Fine-tuning Pre-trained Model,8,55.60249234343648,1.5306157941955167,51.54140127388535,1.658421
Resnet34 Fine-tuning Pre-trained Model,9,56.60576618439117,1.5124279443879385,55.54140127388535,1.5585853
Resnet34 Fine-tuning Pre-trained Model,10,57.72520857535115,1.4883593099342811,55.388535031847134,1.5751671
Resnet34 Fine-tuning Pre-trained Model,11,62.68877389375858,1.3860170570378367,58.52229299363057,1.4841865
Resnet34 Fine-tuning Pre-trained Model,12,63.51251452106875,1.3600026885601315,59.0828025477707,1.4663575
Resnet34 Fine-tuning Pre-trained Model,13,63.69204773471328,1.3562827260308974,60.68789808917197,1.4516222
Resnet34 Fine-tuning Pre-trained Model,14,64.37849825747175,1.343767119923959,60.73885350318472,1.445331
Resnet34 Fine-tuning Pre-trained Model,15,64.96990178477137,1.3289747211981464,60.20382165605096,1.449922
Resnet34 Fine-tuning Pre-trained Model,16,65.74083852571549,1.320314063212356,60.99363057324841,1.4448855
Resnet34 Fine-tuning Pre-trained Model,17,65.4556975393389,1.315945019995844,60.254777070063696,1.4547274
Resnet34 Fine-tuning Pre-trained Model,18,66.72299081212377,1.305071418249124,60.9171974522293,1.4435309
Resnet34 Fine-tuning Pre-trained Model,19,66.31112049846868,1.307298646887412,60.84076433121019,1.4588397
Resnet34 Fine-tuning Pre-trained Model,20,66.07878339845813,1.302798771475618,60.73885350318472,1.4517735
Resnet34 Fine-tuning Pre-trained Model,21,66.15270883937058,1.2959721107539293,61.40127388535032,1.4299891
Resnet34 Fine-tuning Pre-trained Model,22,66.51177526665963,1.288426039790785,62.08917197452229,1.4239876
Resnet34 Fine-tuning Pre-trained Model,23,67.18766501214489,1.2805223782118913,61.37579617834395,1.4368472
Resnet34 Fine-tuning Pre-trained Model,24,67.00813179850037,1.284817985988952,62.1656050955414,1.4150833
Resnet34 Fine-tuning Pre-trained Model,25,67.26159045305735,1.281952481515504,60.99363057324841,1.4372463
Resnet34 Fine-tuning Pre-trained Model,26,67.37775900306262,1.2744622963505825,61.14649681528663,1.4422246
Resnet34 Fine-tuning Pre-trained Model,27,67.61009610307319,1.2785492038001884,61.42675159235669,1.4364055
Resnet34 Fine-tuning Pre-trained Model,28,67.02925335304678,1.2812604932366192,61.63057324840764,1.4397562
Resnet34 Fine-tuning Pre-trained Model,29,67.82131164853733,1.272335573426775,61.88535031847134,1.4312265
Resnet34 Fine-tuning Pre-trained Model,30,67.12430034850566,1.2790820285476543,61.681528662420384,1.4485493
Resnet34 Fine-tuning Pre-trained Model,31,67.4728059985215,1.276977595243905,61.5796178343949,1.4395118
Resnet34 Fine-tuning Pre-trained Model,32,67.6312176576196,1.2745437261623305,61.78343949044586,1.4312153
Resnet34 Fine-tuning Pre-trained Model,33,67.346076671243,1.271647565972966,62.038216560509554,1.4207368
Resnet34 Fine-tuning Pre-trained Model,34,67.4939275530679,1.2753856479114778,60.63694267515923,1.4767022
Resnet34 Fine-tuning Pre-trained Model,35,67.30383356215017,1.270320925458863,61.60509554140128,1.4519743
Resnet34 Fine-tuning Pre-trained Model,36,68.2014996303728,1.270960242965737,61.681528662420384,1.4356322
Resnet34 Fine-tuning Pre-trained Model,37,67.2087865666913,1.271076164938308,61.42675159235669,1.4460155
Resnet34 Fine-tuning Pre-trained Model,38,67.6312176576196,1.2706810257120713,61.17197452229299,1.4341972
Resnet34 Fine-tuning Pre-trained Model,39,67.24046889851093,1.279683143504568,62.14012738853504,1.418937
Resnet34 Fine-tuning Pre-trained Model,40,67.25102967578414,1.2729433482965908,60.10191082802548,1.4890168
Resnet34 Fine-tuning Pre-trained Model,41,67.06093568486641,1.2797991466280576,61.75796178343949,1.4259322
Resnet34 Fine-tuning Pre-trained Model,42,67.67346076671242,1.2683738285826671,61.37579617834395,1.4506252
Resnet34 Fine-tuning Pre-trained Model,43,67.64177843489281,1.268975450682479,61.17197452229299,1.434597
Resnet34 Fine-tuning Pre-trained Model,44,67.87411553490337,1.2596743623348508,61.27388535031847,1.4310465
Resnet34 Fine-tuning Pre-trained Model,45,67.37775900306262,1.2733282834492825,62.24203821656051,1.4151548
Resnet34 Fine-tuning Pre-trained Model,46,67.1982257894181,1.2736702120384655,61.80891719745223,1.4280156
Resnet34 Fine-tuning Pre-trained Model,47,67.44112366670187,1.2799926904609074,61.2484076433121,1.4418007
Resnet34 Fine-tuning Pre-trained Model,48,67.66289998943923,1.271230497472995,61.29936305732484,1.4432489
Resnet34 Fine-tuning Pre-trained Model,49,67.99028408490865,1.2725134694294349,61.80891719745223,1.4294586
Resnet34 Fine-tuning Pre-trained Model,50,67.59953532579998,1.275472762415538,61.60509554140128,1.4525352
Resnet50 Fine-tuning Pre-trained Model,1,33.75224416517056,1.9694305940254315,38.59872611464968,1.8990915
Resnet50 Fine-tuning Pre-trained Model,2,41.26095680642095,1.8256550149337665,43.0828025477707,1.8050584
Resnet50 Fine-tuning Pre-trained Model,3,45.5169500475235,1.7450225057231414,43.796178343949045,1.8104677
Resnet50 Fine-tuning Pre-trained Model,4,49.772943288626045,1.6566747916308608,49.93630573248408,1.6594039
Resnet50 Fine-tuning Pre-trained Model,5,52.465941493293904,1.6101412863747493,51.94904458598726,1.5917482
Resnet50 Fine-tuning Pre-trained Model,6,54.979406484317245,1.5527478805869013,52.50955414012739,1.6291537
Resnet50 Fine-tuning Pre-trained Model,7,56.43679374801985,1.5200041854703747,54.70063694267516,1.5621014
Resnet50 Fine-tuning Pre-trained Model,8,58.37997676629,1.4817644164368913,53.859872611464965,1.5772129
Resnet50 Fine-tuning Pre-trained Model,9,59.52054071179639,1.4476876840800852,57.452229299363054,1.5060598
Resnet50 Fine-tuning Pre-trained Model,10,61.63269616643785,1.4164900347791811,58.44585987261146,1.4858228
